localidade;data;visib_horiz;faixa_bat;prof_min;prof_max;metodo;observer;n_divers;tempo_censo;dafor;iar_medio;n_trans_vis;n_trans_pres;dafor_id;geo_id;obs;id_horus;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;15;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;16;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;17;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;18;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;19;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;20;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;21;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;22;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;23;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;24;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;25;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;26;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;27;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;28;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;29;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;30;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;31;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;32;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;33;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;34;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;35;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;36;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;37;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;38;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;39;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;40;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;41;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;42;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;43;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;44;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;45;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;46;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;47;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;48;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;49;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;50;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;51;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;52;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;53;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;54;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;55;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;56;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;57;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;58;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;59;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;fundo;5;8;scuba;Thiago Silveira, Ricardo Scherer;2;60;0;0;60;0;200;82;Na;196;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;1;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;2;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;3;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;4;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;5;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;6;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;7;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;8;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;9;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;10;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;11;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;12;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;13;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;14;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;15;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;16;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;17;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;18;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;19;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;20;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;21;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;22;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;23;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;24;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;25;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;26;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;27;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;28;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;29;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;30;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;31;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;32;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;33;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;34;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;35;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;36;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;37;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;38;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;39;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;40;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;41;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;42;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;43;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;44;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;45;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;46;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;47;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;48;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;49;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;50;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;51;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;52;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;53;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;54;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;55;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;56;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;57;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;58;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;59;0;0;60;0;201;Na;Na;197;
campeche_norte;08/04/2025;10;entremare;0;2;snorkeling;Victoria Raucci;6;60;0;0;60;0;201;Na;Na;197;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;1;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;2;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;3;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;4;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;5;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;6;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;7;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;8;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;9;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;10;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;11;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;12;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;13;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;14;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;15;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;16;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;17;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;18;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;19;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;20;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;21;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;22;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;23;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;24;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;25;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;26;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;27;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;28;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;29;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;30;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;31;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;32;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;33;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;34;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;35;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;36;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;37;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;38;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;39;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;40;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;41;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;42;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;43;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;44;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;45;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;46;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;47;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;48;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;49;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;50;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;51;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;52;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;53;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;54;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;55;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;56;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;57;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;58;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;59;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;60;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;61;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;62;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;entremare;0;2;snorkeling;Thiago Silveira;2;63;0;0;63;0;202;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;198;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;1;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;2;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;3;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;4;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;5;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;6;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;7;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;8;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;9;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;10;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;11;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;12;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;13;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;14;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;15;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;16;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;17;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;18;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;19;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
campeche_sul;08/05/2024;4;raso;3;5;scuba;Thiago Silveira;3;20;0;0;70;0;203;Na;Dados não digitados, adicionando(qgis 120-123), sem geo;199;
