localidade;data;visibilidade;faixa_bat;prof_interface_min;prof_interface_max;metodo;observador;tempo_geo;geo_cat;iar_geo;n_trans_vis;geo_id;obs
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;5;mp;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;6;mp;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;7;mp;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;8;mp;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;9;mp;4;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;10;mp;4;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;11;mp;4;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;1;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;2;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;3;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;4;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;5;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;6;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;7;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;8;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;9;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;10;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;11;gc;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;1;rpm;6;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;2;rpm;6;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;3;rpm;6;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;4;rpm;6;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;5;rpm;6;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;6;rpm;8;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;7;rpm;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;8;rpm;8;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;9;rpm;6;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;10;rpm;8;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;11;rpm;4;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;1;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;2;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;3;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;4;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;5;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;6;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;7;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;8;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;9;lg;0;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;10;lg;2;11;44;Na
ilha_porto_belo;10/03/2023;2.5;raso;3;5;scuba;Nikhill_Thomas/ Marcelo_Minuzzi ;11;lg;0;11;44;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;1;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;2;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;3;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;4;tf;8;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;5;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;6;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;7;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;8;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;9;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;10;tf;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;11;tf;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;1;mp;8;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;2;mp;10;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;3;mp;10;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;4;mp;8;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;5;mp;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;6;mp;8;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;7;mp;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;8;mp;8;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;9;mp;8;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;10;mp;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;11;mp;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;1;gc;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;2;gc;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;3;gc;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;4;gc;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;5;gc;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;6;gc;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;7;gc;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;8;gc;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;9;gc;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;10;gc;10;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;11;gc;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;1;rpm;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;2;rpm;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;3;rpm;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;4;rpm;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;5;rpm;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;6;rpm;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;7;rpm;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;8;rpm;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;9;rpm;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;10;rpm;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;11;rpm;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;1;lg;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;2;lg;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;3;lg;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;4;lg;2;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;5;lg;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;6;lg;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;7;lg;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;8;lg;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;9;lg;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;10;lg;4;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Thiago_Silveira/ Ricardo_Scherer;11;lg;6;11;45;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;1;tf;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;2;tf;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;3;tf;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;4;tf;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;5;tf;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;6;tf;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;7;tf;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;8;tf;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;9;tf;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;10;tf;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;1;mp;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;2;mp;10;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;3;mp;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;4;mp;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;5;mp;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;6;mp;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;7;mp;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;8;mp;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;9;mp;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;10;mp;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;1;gc;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;2;gc;2;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;3;gc;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;4;gc;2;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;5;gc;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;6;gc;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;7;gc;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;8;gc;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;9;gc;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;10;gc;2;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;1;rpm;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;2;rpm;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;3;rpm;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;4;rpm;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;5;rpm;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;6;rpm;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;7;rpm;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;8;rpm;8;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;9;rpm;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;10;rpm;4;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;1;lg;2;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;2;lg;2;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;3;lg;6;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;4;lg;2;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;5;lg;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;6;lg;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;7;lg;0;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;8;lg;2;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;9;lg;4;10;46;Na
enseada_do_lili;10/03/2023;14;fundo;12;14;scuba;Marcelo_Minuzzi/ Nikhill_Thomas;10;lg;6;10;46;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;1;tf;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;2;tf;2;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;3;tf;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;4;tf;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;5;tf;2;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;6;tf;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;7;tf;2;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;8;tf;2;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;9;tf;2;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;10;tf;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;1;mp;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;2;mp;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;3;mp;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;4;mp;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;5;mp;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;6;mp;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;7;mp;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;8;mp;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;9;mp;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;10;mp;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;1;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;2;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;3;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;4;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;5;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;6;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;7;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;8;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;9;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;10;gc;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;1;rpm;8;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;2;rpm;6;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;3;rpm;8;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;4;rpm;10;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;5;rpm;6;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;6;rpm;8;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;7;rpm;10;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;8;rpm;8;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;9;rpm;8;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;10;rpm;10;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;1;lg;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;2;lg;8;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;3;lg;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;4;lg;0;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;5;lg;6;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;6;lg;2;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;7;lg;2;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;8;lg;4;10;47;Na
aranhas_oeste;31/03/2023;4;fundo;10;10.9;scuba;Bianca_Espindula/ Xavier_Iglesias/ Ricardo_Scherer;9;lg;2;10;47;Na
