localidade;data;visib_horiz;faixa_bat;prof_interface_min;prof_interface_max;metodo;;lng_DD_inicial;lat_DD_inicial;lng_DD_final;lng_DD_final;n_divers;tempo_censo;dafor;iar_medio;n_trans_vis;n_trans_pres;dafor_id;geo_id;obs
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;51;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;52;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;53;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;54;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;55;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;56;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;57;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;58;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;59;0;0;60;0;61;Na;Na
ponta_do_letreiro;22/09/2022;Na;fundo;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.37169;-27.269365;-48.37332;-27.273315;2;60;0;0;60;0;61;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;1;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;2;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;3;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;4;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;5;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;6;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;7;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;8;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;9;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;10;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;11;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;12;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;13;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;14;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;15;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;16;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;17;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;18;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;19;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;20;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;21;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;22;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;23;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;24;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;25;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;26;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;27;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;28;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;29;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;30;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;31;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;32;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;33;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;34;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;35;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;36;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;37;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;38;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;39;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;40;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;41;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;42;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;43;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;44;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;45;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;46;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;47;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;48;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;49;0;0;50;0;62;Na;Na
costao_do_saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Ronan_Caetano;-48.366658;-27.274079;-48.363648;-27.273928;2;50;0;0;50;0;62;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;1;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;2;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;3;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;4;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;5;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;6;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;7;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;8;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;9;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;10;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;11;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;12;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;13;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;14;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;15;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;16;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;17;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;18;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;19;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;20;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;21;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;22;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;23;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;24;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;25;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;26;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;27;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;28;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;29;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;30;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;31;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;32;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;33;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;34;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;35;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;36;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;37;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;38;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;39;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;40;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;41;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;42;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;43;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;44;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;45;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;46;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;47;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;48;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;49;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;50;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;51;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;52;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;53;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;54;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;55;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;56;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;57;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;58;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;59;0;0;60;0;63;Na;Na
saco_dagua;04/10/2022;Na;raso;Na;Na;scuba;Adriana_Carvalhal/ Dan_Jacobs;-48.366658;-27.274079;-48.368759;-27.271808;2;60;0;0;60;0;63;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;1;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;2;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;3;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;4;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;5;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;6;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;7;4;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;8;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;9;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;10;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;11;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;12;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;13;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;14;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;15;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;16;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;17;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;18;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;19;0;0.133333333;30;1;64;Na;Na
engenho;15/06/2022;Na;raso;Na;Na;scuba;Thiago_Silveira/ Marcelo_Minuzzii;-48.367664;-27.292703;-48.367309;-27.29252;2;20;0;0.133333333;30;1;64;Na;Na
