localidade	data	visibilidade	faixa_bat	prof_interface_min	prof_interface_max	metodo	observador	tempo_geo	geo_cat	iar_geo	iar_geo_med	iah_seg	n_trans_vis	geo_id
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	2	rpm	8	9	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	3	rpm	8	9	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	4	rpm	8	9	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	5	rpm	10	9	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	6	rpm	10	9	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	1	lg	6	2	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	2	lg	4	2	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	3	lg	0	2	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	4	lg	0	2	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	5	lg	2	2	4.466.666.667	6	14
deserta_sul	24/01/2023	9	fundo	Na	13	scuba	Taina_Gaspar/ Bianca_Espindula/ Anaide_Aued	6	lg	0	2	4.466.666.667	6	14
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	1	tf	4	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	2	tf	4	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	3	tf	4	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	4	tf	4	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	5	tf	6	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	6	tf	4	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	7	tf	4	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	8	tf	2	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	9	tf	2	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	10	tf	4	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	11	tf	4	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	12	tf	6	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	13	tf	6	4.153.846.154	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	1	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	2	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	3	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	4	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	5	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	6	mp	2	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	7	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	8	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	9	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	10	mp	2	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	11	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	12	mp	0	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	13	mp	2	0.461538462	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	1	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	2	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	3	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	4	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	5	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	6	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	7	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	8	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	9	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	10	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	11	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	12	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	13	gc	0	0	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	1	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	2	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	3	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	4	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	5	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	6	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	7	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	8	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	9	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	10	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	11	rpm	10	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	12	rpm	8	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	13	rpm	6	9.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	1	lg	0	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	2	lg	2	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	3	lg	2	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	4	lg	4	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	5	lg	2	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	6	lg	2	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	7	lg	0	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	8	lg	0	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	9	lg	0	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	10	lg	0	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	11	lg	4	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	12	lg	4	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	3	raso	Na	5	scuba	Marcelo_Crivellaro/ Nikhil_Thomas	13	lg	0	1.538.461.538	2.707.692.308	13	15
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	1	tf	2	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	2	tf	0	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	3	tf	4	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	4	tf	2	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	5	tf	0	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	6	tf	4	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	7	tf	8	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	8	tf	10	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	9	tf	10	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	10	tf	10	5	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	1	mp	0	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	2	mp	0	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	3	mp	0	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	4	mp	2	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	5	mp	0	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	6	mp	4	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	7	mp	10	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	8	mp	10	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	9	mp	10	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	10	mp	10	4.6	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	1	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	2	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	3	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	4	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	5	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	6	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	7	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	8	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	9	gc	0	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	10	gc	4	0.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	1	rpm	10	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	2	rpm	10	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	3	rpm	10	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	4	rpm	10	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	5	rpm	10	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	6	rpm	8	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	7	rpm	2	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	8	rpm	4	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	9	rpm	0	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	10	rpm	0	6.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	1	lg	0	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	2	lg	4	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	3	lg	2	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	4	lg	0	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	5	lg	0	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	6	lg	2	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	7	lg	4	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	8	lg	2	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	9	lg	0	1.4	4.44	10	16
portinho_norte	26/01/2023	10	fundo	Na	5	scuba	Thiago_Silveira/ Adriana_Carvalhal/ Ricardo_Scherer	10	lg	0	1.4	4.44	10	16
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	1	tf	8	8.333.333.333	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	2	tf	6	8.333.333.333	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	3	tf	6	8.333.333.333	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	4	tf	8	8.333.333.333	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	5	tf	8	8.333.333.333	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	6	tf	8	8.333.333.333	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	7	tf	6	8.333.333.333	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	1	mp	0	2	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	2	mp	2	2	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	3	mp	0	2	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	4	mp	2	2	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	5	mp	2	2	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	6	mp	4	2	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	7	mp	4	2	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	1	gc	0	0	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	2	gc	0	0	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	3	gc	0	0	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	4	gc	0	0	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	5	gc	0	0	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	6	gc	0	0	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	7	gc	0	0	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	1	rpm	10	9.142.857.143	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	2	rpm	10	9.142.857.143	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	3	rpm	10	9.142.857.143	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	4	rpm	10	9.142.857.143	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	5	rpm	10	9.142.857.143	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	6	rpm	10	9.142.857.143	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	7	rpm	4	9.142.857.143	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	1	lg	0	1.428.571.429	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	2	lg	0	1.428.571.429	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	3	lg	0	1.428.571.429	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	4	lg	2	1.428.571.429	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	5	lg	2	1.428.571.429	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	6	lg	2	1.428.571.429	3.952.380.952	7	17
portinho_sul	26/01/2023	7	raso	Na	6.8	scuba	Anaide_Aued/ Bianca_Espindula	7	lg	4	1.428.571.429	3.952.380.952	7	17
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	1	tf	4	4.8	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	2	tf	2	4.8	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	3	tf	8	4.8	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	4	tf	4	4.8	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	5	tf	6	4.8	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	1	mp	0	2	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	2	mp	0	2	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	3	mp	0	2	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	4	mp	4	2	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	5	mp	6	2	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	1	gc	0	0	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	2	gc	0	0	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	3	gc	0	0	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	4	gc	0	0	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	5	gc	0	0	3.12	5	18
portinho_sul	26/01/2023	5	fundo	Na	8	scuba	Taina_Gaspar/ Guido_Grimaldi	1	rpm	10	8.4	3.12	5	18
