localidade;data;visib_horiz;faixa_bat;prof_interface_min;prof_interface_max;metodo;observer;n_divers;tempo_censo;dafor;iar_medio;n_trans_vis;n_trans_pres;dafor_id;geo_id;obs;db_horus;id_horus
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;28;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;29;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;30;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;31;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;32;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;33;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;34;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;35;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;36;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;37;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;38;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;39;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;40;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;41;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;42;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;43;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;44;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;fundo;6;16;scuba;Thiago_Silveira/ Andrea_Dalben/ Dan_Jacobs;3;45;0;0;45;0;104;65;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;1;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;2;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;3;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;4;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;5;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;6;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;7;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;8;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;9;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;10;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;11;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;12;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;13;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;14;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;15;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;16;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;17;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;18;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;19;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;20;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;21;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;22;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;23;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;24;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;25;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;26;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;27;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;28;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;29;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;30;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;31;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;32;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;33;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;34;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;35;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;36;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;37;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;38;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;39;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;40;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;41;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;42;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;43;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;44;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;45;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;46;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;47;0;0;58;0;105;66;Na;;
xavier;16/01/2024;10;raso;6;16;scuba;Ricardo_Scherer/ Samuel_Melo/ Bianca_Espindula;3;48;0;0;58;0;105;66;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;1;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;2;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;3;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;4;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;5;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;6;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;7;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;8;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;9;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;10;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;11;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;12;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;13;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;14;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;15;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;16;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;17;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;18;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;19;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;20;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;21;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;22;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;23;2;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;24;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;25;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;26;2;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;27;2;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;28;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;29;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;30;2;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;31;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;32;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;33;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;34;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;snorkeling;Thiago_Silveira/ Bianca_Espindula;2;35;0;0,228571429;35;4;106;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;1;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;2;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;3;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;4;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;5;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;6;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;7;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;8;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;9;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;10;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;11;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;12;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;13;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;14;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;15;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;16;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;17;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;18;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;19;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;20;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;21;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;22;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;23;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;24;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;25;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;26;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;27;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;28;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;29;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;30;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;31;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;32;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;33;6;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;34;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;35;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;36;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;37;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;38;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;39;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;40;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;41;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;42;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;43;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;44;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;45;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;46;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;47;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;48;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;49;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;50;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;51;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;52;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;53;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;54;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;55;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;56;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;57;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;58;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;59;0;0,133333333;60;1;107;67;Na;;
rancho_norte;30/01/2024;15;entremare;4;8;scuba;Ricardo_Scherer/ Samuel_Melo;2;60;0;0,133333333;60;1;107;67;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;1;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;2;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;3;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;4;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;5;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;6;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;7;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;8;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;9;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;10;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;11;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;12;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;13;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;14;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;15;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;16;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;17;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;18;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;19;0;0;26;0;108;68;Na;;
letreiro;30/01/2024;15;entremare;3;6;snorkeling;Thiago_Silveira/ Fernanda_Milnitz/ Samuel_Melo;3;20;0;0;26;0;108;68;Na;;
